date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:50:12	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:50:12%20GMT	http://em.logosny.org/about/who-we-are/	C:/My%20Web%20Sites/logosny/em.logosny.org/about/who-we-are/index.html	(from http://em.logosny.org/about)
17:50:12	142072/142072	---M--	200	added ('OK')	font/ttf	date:Sun,%2012%20May%202019%2019:27:05%20GMT	http://em.logosny.org/wp-content/themes/NativeChurch/assets/css/fonts/fontawesome-webfont.ttf?v=4.6.2	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/themes/NativeChurch/assets/css/fonts/fontawesome-webfont9efe.ttf	(from http://em.logosny.org/wp-content/themes/NativeChurch/assets/css/font-awesome.css?ver=3.1.3)
17:50:14	1984/1984	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:27:03%20GMT	http://em.logosny.org/wp-content/themes/NativeChurch/assets/js/event_script.js?ver=3.1.3	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/themes/NativeChurch/assets/js/event_script583f.js	(from http://em.logosny.org/about)
17:50:16	20216/20216	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:26:56%20GMT	http://em.logosny.org/wp-content/themes/NativeChurch/assets/vendor/magnific/jquery.magnific-popup.min.js?ver=3.1.3	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/themes/NativeChurch/assets/vendor/magnific/jquery.magnific-popup.min583f.js	(from http://em.logosny.org/about)
17:50:18	46645/46645	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:26:49%20GMT	http://em.logosny.org/wp-content/themes/NativeChurch/assets/vendor/fullcalendar/lib/moment.min.js?ver=3.1.3	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/themes/NativeChurch/assets/vendor/fullcalendar/lib/moment.min583f.js	(from http://em.logosny.org/about)
17:50:19	8044/8044	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:27:03%20GMT	http://em.logosny.org/wp-content/themes/NativeChurch/assets/js/waypoints.js?ver=3.1.3	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/themes/NativeChurch/assets/js/waypoints583f.js	(from http://em.logosny.org/about)
17:50:19	67118/67118	---M--	200	added ('OK')	image/png	date:Sun,%2012%20May%202019%2019:24:08%20GMT	http://em.logosny.org/wp-content/uploads/2016/10/Logo-1.png	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/10/Logo-1.png	(from http://em.logosny.org/about)
17:50:20	27907/27907	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:27:04%20GMT	http://em.logosny.org/wp-content/themes/NativeChurch/assets/js/bootstrap.js?ver=3.1.3	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/themes/NativeChurch/assets/js/bootstrap583f.js	(from http://em.logosny.org/about)
17:50:21	4054/4054	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:27:02%20GMT	http://em.logosny.org/wp-content/themes/NativeChurch/assets/vendor/countdown/js/jquery.countdown.min.js?ver=3.1.3	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/themes/NativeChurch/assets/vendor/countdown/js/jquery.countdown.min583f.js	(from http://em.logosny.org/about)
17:50:22	791/791	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:27:02%20GMT	http://em.logosny.org/wp-content/themes/NativeChurch/assets/vendor/countdown/js/countdown.init.js?ver=3.1.3	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/themes/NativeChurch/assets/vendor/countdown/js/countdown.init583f.js	(from http://em.logosny.org/about)
17:50:22	326/326	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:27:04%20GMT	http://em.logosny.org/wp-content/themes/NativeChurch/assets/js/sticky.js?ver=3.1.3	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/themes/NativeChurch/assets/js/sticky583f.js	(from http://em.logosny.org/about)
17:50:26	40392/40392	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:26:42%20GMT	http://em.logosny.org/wp-content/themes/NativeChurch/assets/vendor/flexslider/js/jquery.flexslider.js?ver=3.1.3	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/themes/NativeChurch/assets/vendor/flexslider/js/jquery.flexslider583f.js	(from http://em.logosny.org/about)
17:50:27	27629/27629	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:27:04%20GMT	http://em.logosny.org/wp-content/themes/NativeChurch/assets/js/init.js?ver=3.1.3	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/themes/NativeChurch/assets/js/init583f.js	(from http://em.logosny.org/about)
17:50:27	2234/2234	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:43:54%20GMT	http://em.logosny.org/wp-includes/js/comment-reply.min.js?ver=5.2.9	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-includes/js/comment-reply.min0606.js	(from http://em.logosny.org/about)
17:50:27	86316/86316	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:27:03%20GMT	http://em.logosny.org/wp-content/themes/NativeChurch/assets/js/helper-plugins.js?ver=3.1.3	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/themes/NativeChurch/assets/js/helper-plugins583f.js	(from http://em.logosny.org/about)
17:50:28	1331/1331	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:27:03%20GMT	http://em.logosny.org/wp-content/themes/NativeChurch/assets/js/agent-register.js?ver=5.2.9	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/themes/NativeChurch/assets/js/agent-register0606.js	(from http://em.logosny.org/about)
17:50:28	929/929	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:27:03%20GMT	http://em.logosny.org/wp-content/themes/NativeChurch/assets/js/event_ajax.js?ver=5.2.9	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/themes/NativeChurch/assets/js/event_ajax0606.js	(from http://em.logosny.org/about)
17:50:28	1403/1403	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:44:23%20GMT	http://em.logosny.org/wp-includes/js/wp-embed.min.js?ver=5.2.9	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-includes/js/wp-embed.min0606.js	(from http://em.logosny.org/about)
17:50:28	83100/83100	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:26:52%20GMT	http://em.logosny.org/wp-content/themes/NativeChurch/assets/vendor/mediaelement/mediaelement-and-player.min.js?ver=3.1.3	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/themes/NativeChurch/assets/vendor/mediaelement/mediaelement-and-player.min583f.js	(from http://em.logosny.org/about)
17:50:29	5124/5124	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:50:29%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fabout%2Fwho-we-are	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embedc004.html	(from http://em.logosny.org/about/who-we-are)
17:50:29	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:50:29%20GMT	http://em.logosny.org/?p=870	C:/My%20Web%20Sites/logosny/em.logosny.org/index9af7.html	(from http://em.logosny.org/about/who-we-are)
17:50:30	5222/5222	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:50:30%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fabout%2Fwho-we-are&format=xml	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embedb099.html	(from http://em.logosny.org/about/who-we-are)
17:50:31	5164/5164	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:50:31%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fabout%2Fvision-and-mission	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed47c4.html	(from http://em.logosny.org/about/vision-and-mission)
17:50:31	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:50:32%20GMT	http://em.logosny.org/?p=872	C:/My%20Web%20Sites/logosny/em.logosny.org/index6239.html	(from http://em.logosny.org/about/vision-and-mission)
17:50:32	5262/5262	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:50:32%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fabout%2Fvision-and-mission&format=xml	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed1c1d.html	(from http://em.logosny.org/about/vision-and-mission)
17:50:33	1737/1737	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:50:33%20GMT	http://em.logosny.org/about/staff/feed	C:/My%20Web%20Sites/logosny/em.logosny.org/about/staff/feed.html	(from http://em.logosny.org/about/staff)
17:50:34	5257/5257	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:50:34%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fabout%2Fstaff	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed8cb7.html	(from http://em.logosny.org/about/staff)
17:50:35	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:50:34%20GMT	http://em.logosny.org/?p=129	C:/My%20Web%20Sites/logosny/em.logosny.org/index1c00.html	(from http://em.logosny.org/about/staff)
17:50:35	5393/5393	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:50:35%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fabout%2Fstaff&format=xml	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed1e38.html	(from http://em.logosny.org/about/staff)
17:50:37	49639/49639	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:50:36%20GMT	http://em.logosny.org/staff/keith-loo	C:/My%20Web%20Sites/logosny/em.logosny.org/staff/keith-loo.html	(from http://em.logosny.org/about/staff)
17:50:50	73311/73311	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:23:06%20GMT	http://em.logosny.org/wp-content/uploads/2016/09/3Q7A2828-2-e1479160020462.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/09/3Q7A2828-2-e1479160020462.jpg	(from http://em.logosny.org/about/staff)
17:50:51	49189/49189	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:50:51%20GMT	http://em.logosny.org/staff/mary-leung	C:/My%20Web%20Sites/logosny/em.logosny.org/staff/mary-leung.html	(from http://em.logosny.org/about/staff)
17:51:02	69276/69276	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:23:32%20GMT	http://em.logosny.org/wp-content/uploads/2016/09/3Q7A2829-e1479160309667.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/09/3Q7A2829-e1479160309667.jpg	(from http://em.logosny.org/about/staff)
17:51:04	5257/5257	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:51:04%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fim-new	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed596e.html	(from http://em.logosny.org/im-new)
17:51:05	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:51:05%20GMT	http://em.logosny.org/?p=916	C:/My%20Web%20Sites/logosny/em.logosny.org/index5998.html	(from http://em.logosny.org/im-new)
17:51:05	5398/5398	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:51:06%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fim-new&format=xml	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embedec9c.html	(from http://em.logosny.org/im-new)
17:51:06	5121/5121	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:51:06%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fim-new%2Fwelcome	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed841a.html	(from http://em.logosny.org/im-new/welcome)
17:51:07	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:51:07%20GMT	http://em.logosny.org/?p=1338	C:/My%20Web%20Sites/logosny/em.logosny.org/indexc547.html	(from http://em.logosny.org/im-new/welcome)
17:51:08	5219/5219	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:51:08%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fim-new%2Fwelcome&format=xml	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed4b85.html	(from http://em.logosny.org/im-new/welcome)
17:51:19	29680/29680	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:23:11%20GMT	http://em.logosny.org/wp-content/uploads/2016/09/IMG_3557-200x300.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/09/IMG_3557-200x300.jpg	(from http://em.logosny.org/im-new/welcome)
17:51:20	354/354	---M--	200	added ('OK')	text/css	date:Mon,%2016%20Nov%202020%2018:24:24%20GMT	http://em.logosny.org/wp-content/uploads/siteorigin-widgets/sow-image-default-ad2c8d41f7a1.css?ver=5.2.9	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/siteorigin-widgets/sow-image-default-ad2c8d41f7a10606.css	(from http://em.logosny.org/im-new/welcome)
17:51:21	5297/5297	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:51:21%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fim-new%2Ftimes-and-location	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed5ea3.html	(from http://em.logosny.org/im-new/times-and-location)
17:51:22	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:51:22%20GMT	http://em.logosny.org/?p=921	C:/My%20Web%20Sites/logosny/em.logosny.org/index7270.html	(from http://em.logosny.org/im-new/times-and-location)
17:51:23	5433/5433	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:51:23%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fim-new%2Ftimes-and-location&format=xml	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed09e0.html	(from http://em.logosny.org/im-new/times-and-location)
17:51:32	370290/370290	---M--	200	added ('OK')	image/png	date:Sun,%2012%20May%202019%2019:23:54%20GMT	http://em.logosny.org/wp-content/uploads/2016/10/Website-Banners-2.png	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/10/Website-Banners-2.png	(from http://em.logosny.org/about/staff)
17:51:32	294/294	---M--	200	added ('OK')	text/css	date:Sun,%2012%20May%202019%2019:33:21%20GMT	http://em.logosny.org/wp-content/plugins/so-widgets-bundle/widgets/google-map/css/style.css?ver=1.15.6	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/plugins/so-widgets-bundle/widgets/google-map/css/style71b1.css	(from http://em.logosny.org/im-new/times-and-location)
17:51:34	7984/7984	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:32:37%20GMT	http://em.logosny.org/wp-content/plugins/so-widgets-bundle/js/sow.google-map.min.js?ver=1.15.6	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/plugins/so-widgets-bundle/js/sow.google-map.min71b1.js	(from http://em.logosny.org/im-new/times-and-location)
17:51:34	5166/5166	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:51:35%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fim-new%2Fchildren-and-youth	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed858a.html	(from http://em.logosny.org/im-new/children-and-youth)
17:51:35	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:51:36%20GMT	http://em.logosny.org/?p=925	C:/My%20Web%20Sites/logosny/em.logosny.org/indexd0d3.html	(from http://em.logosny.org/im-new/children-and-youth)
17:51:36	5264/5264	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:51:36%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fim-new%2Fchildren-and-youth&format=xml	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embedb0e0.html	(from http://em.logosny.org/im-new/children-and-youth)
17:51:58	5292/5292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:51:58%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fim-new%2Ffind-a-fellowship	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed5559.html	(from http://em.logosny.org/im-new/find-a-fellowship)
17:51:59	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:51:59%20GMT	http://em.logosny.org/?p=929	C:/My%20Web%20Sites/logosny/em.logosny.org/indexbb46.html	(from http://em.logosny.org/im-new/find-a-fellowship)
17:51:59	5428/5428	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:52:00%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fim-new%2Ffind-a-fellowship&format=xml	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed040a.html	(from http://em.logosny.org/im-new/find-a-fellowship)
17:52:01	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:52:01%20GMT	http://em.logosny.org/connect/fellowships/	C:/My%20Web%20Sites/logosny/em.logosny.org/connect/fellowships/index.html	(from http://em.logosny.org/im-new/find-a-fellowship)
17:52:02	5156/5156	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:52:02%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fim-new%2Fcommon-questions	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embedfb30.html	(from http://em.logosny.org/im-new/common-questions)
17:52:04	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:52:04%20GMT	http://em.logosny.org/?p=935	C:/My%20Web%20Sites/logosny/em.logosny.org/index3ba5.html	(from http://em.logosny.org/im-new/common-questions)
17:52:05	5254/5254	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:52:05%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fim-new%2Fcommon-questions&format=xml	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed8e8c.html	(from http://em.logosny.org/im-new/common-questions)
17:52:27	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:52:27%20GMT	http://em.logosny.org/im-new/children-and-youth/	C:/My%20Web%20Sites/logosny/em.logosny.org/im-new/children-and-youth/index.html	(from http://em.logosny.org/im-new/common-questions)
17:52:28	5151/5151	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:52:28%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fim-new%2Fconnect-with-us	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed7072.html	(from http://em.logosny.org/im-new/connect-with-us)
17:52:29	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:52:29%20GMT	http://em.logosny.org/?p=933	C:/My%20Web%20Sites/logosny/em.logosny.org/indexcf93.html	(from http://em.logosny.org/im-new/connect-with-us)
17:52:30	5249/5249	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:52:30%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fim-new%2Fconnect-with-us&format=xml	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed144e.html	(from http://em.logosny.org/im-new/connect-with-us)
17:52:44	4375/4375	---M--	200	added ('OK')	text/css	date:Mon,%2009%20Nov%202020%2003:00:25%20GMT	http://em.logosny.org/wp-content/uploads/siteorigin-widgets/sow-contact-form-default-cd45b8059624.css?ver=5.2.9	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/siteorigin-widgets/sow-contact-form-default-cd45b80596240606.css	(from http://em.logosny.org/im-new/connect-with-us)
17:52:45	1638/1638	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20May%202019%2019:33:39%20GMT	http://em.logosny.org/wp-content/plugins/so-widgets-bundle/widgets/contact/js/contact.min.js?ver=1.15.6	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/plugins/so-widgets-bundle/widgets/contact/js/contact.min71b1.js	(from http://em.logosny.org/im-new/connect-with-us)
17:52:46	5095/5095	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:52:46%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fconnect	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed8a5c.html	(from http://em.logosny.org/connect)
17:52:46	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:52:47%20GMT	http://em.logosny.org/?p=884	C:/My%20Web%20Sites/logosny/em.logosny.org/index470a.html	(from http://em.logosny.org/connect)
17:52:47	5195/5195	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:52:47%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fconnect&format=xml	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embededea.html	(from http://em.logosny.org/connect)
17:52:48	5133/5133	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:52:48%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fconnect%2Ffellowships	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed11a9.html	(from http://em.logosny.org/connect/fellowships)
17:52:49	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:52:49%20GMT	http://em.logosny.org/?p=888	C:/My%20Web%20Sites/logosny/em.logosny.org/indexc052.html	(from http://em.logosny.org/connect/fellowships)
17:52:50	5231/5231	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:52:50%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fconnect%2Ffellowships&format=xml	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embeda6de.html	(from http://em.logosny.org/connect/fellowships)
17:53:05	387740/387740	---M--	200	added ('OK')	image/png	date:Sun,%2012%20May%202019%2019:24:05%20GMT	http://em.logosny.org/wp-content/uploads/2016/10/Common-Questions-Banner.png	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/10/Common-Questions-Banner.png	(from http://em.logosny.org/im-new/common-questions)
17:53:12	39845/39845	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:23:45%20GMT	http://em.logosny.org/wp-content/uploads/2016/09/3Q7A0638-300x200.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/09/3Q7A0638-300x200.jpg	(from http://em.logosny.org/connect/fellowships)
17:53:15	14690/14690	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:23:35%20GMT	http://em.logosny.org/wp-content/uploads/2016/09/12304327_10153738646526182_6187311195498950932_o-e1481385781405-300x200.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/09/12304327_10153738646526182_6187311195498950932_o-e1481385781405-300x200.jpg	(from http://em.logosny.org/connect/fellowships)
17:53:15	56732/56732	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:23:29%20GMT	http://em.logosny.org/wp-content/uploads/2016/09/3Q7A2290-300x200.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/09/3Q7A2290-300x200.jpg	(from http://em.logosny.org/connect/fellowships)
17:53:17	5128/5128	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:53:17%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fconnect%2Fbasketball	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed45d1.html	(from http://em.logosny.org/connect/basketball)
17:53:17	1292/1292	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:53:18%20GMT	http://em.logosny.org/?p=1053	C:/My%20Web%20Sites/logosny/em.logosny.org/index6c4a.html	(from http://em.logosny.org/connect/basketball)
17:53:19	5226/5226	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:53:19%20GMT	http://em.logosny.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fem.logosny.org%2Fconnect%2Fbasketball&format=xml	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-json/oembed/1.0/embed0701.html	(from http://em.logosny.org/connect/basketball)
17:53:20	39504/39504	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202019%2019:23:23%20GMT	http://em.logosny.org/wp-content/uploads/2016/09/20161217_214350-e1487816611370-300x200.jpg	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/09/20161217_214350-e1487816611370-300x200.jpg	(from http://em.logosny.org/connect/fellowships)
17:53:21	1741/1741	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Nov%202020%2022:53:22%20GMT	http://em.logosny.org/connect/calendar/feed	C:/My%20Web%20Sites/logosny/em.logosny.org/connect/calendar/feed.html	(from http://em.logosny.org/connect/calendar)
17:53:22	345111/345111	---M--	200	added ('OK')	image/png	date:Sun,%2012%20May%202019%2019:24:19%20GMT	http://em.logosny.org/wp-content/uploads/2016/10/Website-Banners-4.png	C:/My%20Web%20Sites/logosny/em.logosny.org/wp-content/uploads/2016/10/Website-Banners-4.png	(from http://em.logosny.org/im-new/connect-with-us)
